"Key","Title","Description","Municipality","DetailRegionCode"
"BU01185401","Verspreide huizen Hollandscheveld-West",,"GM0118","BU01185401"
"BU01185402","Verspreide huizen Hollandscheveld-Oost",,"GM0118","BU01185402"
"WK011855  ","Wijk 55 Noordscheschut",,"GM0118","WK011855"
"BU01185500","Noordscheschut kern",,"GM0118","BU01185500"
"BU01185501","Verspreide huizen Noordscheschut",,"GM0118","BU01185501"
"WK011856  ","Wijk 56 Nieuwlande",,"GM0118","WK011856"
"BU01185600","Nieuwlande kern",,"GM0118","BU01185600"
"BU01185601","Verspreide huizen Nieuwlande",,"GM0118","BU01185601"
"WK011857  ","Wijk 57 Nieuweroord",,"GM0118","WK011857"
"BU01185700","Nieuweroord kern",,"GM0118","BU01185700"
"BU01185701","Verspreide huizen Nieuweroord",,"GM0118","BU01185701"
"WK011858  ","Wijk 58 Tiendeveen",,"GM0118","WK011858"
"BU01185800","Tiendeveen kern",,"GM0118","BU01185800"
"BU01185801","Verspreide huizen Tiendeveen",,"GM0118","BU01185801"
"WK011859  ","Wijk 59 Stuifzand",,"GM0118","WK011859"
"BU01185900","Stuifzand kern",,"GM0118","BU01185900"
"BU01185901","Verspreide huizen Stuifzand",,"GM0118","BU01185901"
"WK011860  ","Wijk 60 Pesse",,"GM0118","WK011860"
"BU01186000","Pesse kern",,"GM0118","BU01186000"
"BU01186001","Verspreide huizen Pesse-Oost",,"GM0118","BU01186001"
"BU01186002","Verspreide huizen Pesse-West",,"GM0118","BU01186002"
"BU01186003","Verspreide huizen Pesse-Zuid",,"GM0118","BU01186003"
"WK011861  ","Wijk 61 Zuideropgaande Nieuw Moscou",,"GM0118","WK011861"
"BU01186100","Zuideropgaande Nieuw Moscou",,"GM0118","BU01186100"
"WK011862  ","Wijk 62 Industrie- en verspr. gebieden","Wijk 62 Industrie- en verspreide gebieden","GM0118","WK011862"
"BU01186201","Industriegebied Toldijk",,"GM0118","BU01186201"
"BU01186202","Industriegebied Noord A",,"GM0118","BU01186202"
"BU01186203","Industriegebied Noord B",,"GM0118","BU01186203"
"BU01186204","Industriegebied Buitenvaart",,"GM0118","BU01186204"
"BU01186205","Verspreide huizen Alteveer",,"GM0118","BU01186205"
"BU01186206","Verspreide huizen Nijstad",,"GM0118","BU01186206"
"GM0018    ","Hoogezand-Sappemeer",,"GM0018","GM0018"
"WK001801  ","Wijk 01 Foxham en Hoogezand-Noord",,"GM0018","WK001801"
"BU00180101","Noorderpark",,"GM0018","BU00180101"
"BU00180102","Westerpark",,"GM0018","BU00180102"
"BU00180103","Beukemabuurt",,"GM0018","BU00180103"
"BU00180104","Oosterpark",,"GM0018","BU00180104"
"BU00180105","Martenshoek",,"GM0018","BU00180105"
"BU00180106","Industriegebied Martenshoek",,"GM0018","BU00180106"
"BU00180107","Stadshart-Noord",,"GM0018","BU00180107"
"WK001802  ","Wijk 02 Hoogezand-Zuid",,"GM0018","WK001802"
"BU00180201","Spoorstraat en Kieldiep",,"GM0018","BU00180201"
"BU00180202","Burgemeester van Royenstraat en omgeving",,"GM0018","BU00180202"
"BU00180203","Gorecht-Noord",,"GM0018","BU00180203"
"BU00180204","Gorechtpark",,"GM0018","BU00180204"
"BU00180205","Gorecht-West",,"GM0018","BU00180205"
"BU00180206","Woldwijck-West",,"GM0018","BU00180206"
"BU00180207","Woldwijck-Midden",,"GM0018","BU00180207"
"BU00180208","Woldwijck-Oost",,"GM0018","BU00180208"
"BU00180209","Kropswolderpolder",,"GM0018","BU00180209"
"BU00180210","Gorechtpark-Oost",,"GM0018","BU00180210"
"WK001803  ","Wijk 03 Kalkwijk",,"GM0018","WK001803"
"BU00180301","Stadshart-Zuid",,"GM0018","BU00180301"
"BU00180302","Zuiderpark",,"GM0018","BU00180302"
"BU00180303","De Dreven",,"GM0018","BU00180303"
"BU00180304","De Vosholen-West",,"GM0018","BU00180304"
"BU00180305","Kalkwijk-Zuid",,"GM0018","BU00180305"
"BU00180306","Kalkwijk-Noord",,"GM0018","BU00180306"
"WK001805  ","Wijk 05 Kiel-Windeweer",,"GM0018","WK001805"
"BU00180501","Kiel-Windeweer",,"GM0018","BU00180501"
"BU00180502","Kiel-Windeweer Buiten",,"GM0018","BU00180502"
"WK001806  ","Wijk 06 Kropswolde",,"GM0018","WK001806"
"BU00180601","Recreatiegebied Meerwijck",,"GM0018","BU00180601"
"BU00180602","Polder Kropswolde",,"GM0018","BU00180602"
"BU00180603","Meerwijck",,"GM0018","BU00180603"
"BU00180604","Polder Wolfsbarge",,"GM0018","BU00180604"
"BU00180605","Kropswolderbuitenpolder",,"GM0018","BU00180605"
"BU00180606","Kropswolde",,"GM0018","BU00180606"
"WK001807  ","Wijk 07 Foxhol",,"GM0018","WK001807"
"BU00180701","Foxhol",,"GM0018","BU00180701"
"BU00180702","Foxholsterbosch",,"GM0018","BU00180702"
"WK001808  ","Wijk 08 Westerbroek",,"GM0018","WK001808"
"BU00180801","Westerbroekstermolenpolder",,"GM0018","BU00180801"
"BU00180802","Westerbroekstermadepolder",,"GM0018","BU00180802"
"BU00180803","Industriegebied Winschoterdiep",,"GM0018","BU00180803"
"BU00180804","Westerbroek",,"GM0018","BU00180804"
"WK001809  ","Wijk 09 Waterhuizen",,"GM0018","WK001809"
"BU00180901","Waterhuizen",,"GM0018","BU00180901"
"WK001811  ","Wijk 11 Sappemeer",,"GM0018","WK001811"
"BU00181101","Magrietpark",,"GM0018","BU00181101"
"BU00181102","Sappemeer-Oost",,"GM0018","BU00181102"
"BU00181103","Boswijck-West",,"GM0018","BU00181103"
"BU00181104","Boswijck-Oost",,"GM0018","BU00181104"
"BU00181105","Compagniesterpark",,"GM0018","BU00181105"
"BU00181106","De Vosholen-Oost",,"GM0018","BU00181106"
"BU00181107","Nieuw Woelwijck",,"GM0018","BU00181107"
"BU00181108","Polder De Nijverheid",,"GM0018","BU00181108"
"BU00181109","Sappemeer-Noord",,"GM0018","BU00181109"
"GM0405    ","Hoorn",,"GM0405","GM0405"
"WK040510  ","Wijk 10 Binnenstad",,"GM0405","WK040510"
"BU04051000","Binnenstad - Buurt 10 00",,"GM0405","BU04051000"
"BU04051001","Binnenstad - Buurt 10 01",,"GM0405","BU04051001"
"BU04051002","Binnenstad - Buurt 10 02",,"GM0405","BU04051002"
"BU04051003","Binnenstad - Buurt 10 03",,"GM0405","BU04051003"
"WK040511  ","Wijk 11 Venenlaan-kwartier",,"GM0405","WK040511"
"BU04051100","Venelaankwartier - Buurt 11 00",,"GM0405","BU04051100"
"BU04051101","Venelaankwartier - Buurt 11 01",,"GM0405","BU04051101"
"BU04051102","Venelaankwartier - Buurt 11 02",,"GM0405","BU04051102"
"BU04051103","Venelaankwartier - Buurt 11 03",,"GM0405","BU04051103"
"WK040512  ","Wijk 12 Hoorn-Noord",,"GM0405","WK040512"
"BU04051200","Hoorn Noord - Buurt 12 00",,"GM0405","BU04051200"
"BU04051201","Hoorn Noord - Buurt 12 01",,"GM0405","BU04051201"
"BU04051202","Hoorn Noord - Buurt 12 02",,"GM0405","BU04051202"
"BU04051203","Hoorn Noord - Buurt 12 03",,"GM0405","BU04051203"
"BU04051204","Hoorn Noord - Buurt 12 04",,"GM0405","BU04051204"
"WK040513  ","Wijk 13 Grote Waal",,"GM0405","WK040513"
"BU04051300","Grote Waal - Buurt 13 00",,"GM0405","BU04051300"
"BU04051301","Grote Waal - Buurt 13 01",,"GM0405","BU04051301"
"BU04051302","Grote Waal - Buurt 13 02",,"GM0405","BU04051302"
"BU04051303","Grote Waal - Buurt 13 03",,"GM0405","BU04051303"
"BU04051304","Grote Waal - Buurt 13 04",,"GM0405","BU04051304"
"BU04051305","Grote Waal - Buurt 13 05",,"GM0405","BU04051305"
"BU04051306","Grote Waal - Buurt 13 06",,"GM0405","BU04051306"
"BU04051307","Grote Waal - Buurt 13 07",,"GM0405","BU04051307"
"BU04051308","Grote Waal - Buurt 13 08",,"GM0405","BU04051308"
"WK040520  ","Wijk 20 Risdam-Zuid",,"GM0405","WK040520"
"BU04052000","Risdam-Zuid - Buurt 20 00",,"GM0405","BU04052000"
"BU04052001","Risdam-Zuid - Buurt 20 01",,"GM0405","BU04052001"
"BU04052002","Risdam-Zuid - Buurt 20 02",,"GM0405","BU04052002"
"BU04052003","Risdam-Zuid - Buurt 20 03",,"GM0405","BU04052003"
"BU04052004","Risdam-Zuid - Buurt 20 04",,"GM0405","BU04052004"
"BU04052005","Risdam-Zuid - Buurt 20 05",,"GM0405","BU04052005"
"BU04052006","Risdam-Zuid - Buurt 20 06",,"GM0405","BU04052006"
"BU04052007","Risdam-Zuid - Buurt 20 07",,"GM0405","BU04052007"
"BU04052008","Risdam-Zuid - Buurt 20 08",,"GM0405","BU04052008"
"WK040521  ","Wijk 21 Risdam-Noord",,"GM0405","WK040521"
"BU04052100","Risdam-Noord - Buurt 21 00",,"GM0405","BU04052100"
"BU04052101","Risdam-Noord - Buurt 21 01",,"GM0405","BU04052101"
"BU04052102","Risdam-Noord - Buurt 21 02",,"GM0405","BU04052102"
"BU04052103","Risdam-Noord - Buurt 21 03",,"GM0405","BU04052103"
"BU04052104","Risdam-Noord - Buurt 21 04",,"GM0405","BU04052104"
"BU04052105","Risdam-Noord - Buurt 21 05",,"GM0405","BU04052105"
"WK040522  ","Wijk 22 Nieuwe Steen",,"GM0405","WK040522"
"BU04052200","Nieuwe Steen - Buurt 22 00",,"GM0405","BU04052200"
"BU04052201","Nieuwe Steen - Buurt 22 01",,"GM0405","BU04052201"
"WK040530  ","Wijk 30 Zwaag",,"GM0405","WK040530"
"BU04053000","Zwaag - Buurt 30 00",,"GM0405","BU04053000"
"BU04053001","Zwaag - Buurt 30 01",,"GM0405","BU04053001"
"BU04053002","Zwaag - Buurt 30 02",,"GM0405","BU04053002"
"BU04053004","Zwaag - Buurt 30 04",,"GM0405","BU04053004"
"BU04053005","Zwaag - Buurt 30 05",,"GM0405","BU04053005"
"BU04053006","Zwaag - Buurt 30 06",,"GM0405","BU04053006"
"WK040531  ","Wijk 31 Blokker",,"GM0405","WK040531"
"BU04053100","Blokker - Buurt 31 00",,"GM0405","BU04053100"
"BU04053101","Blokker - Buurt 31 01",,"GM0405","BU04053101"
"BU04053102","Blokker - Buurt 31 02",,"GM0405","BU04053102"
"BU04053103","Blokker - Buurt 31 03",,"GM0405","BU04053103"
"BU04053104","Blokker - Buurt 31 04",,"GM0405","BU04053104"
"WK040532  ","Wijk 32 Kersenboogerd-Noord",,"GM0405","WK040532"
"BU04053200","Kersenboogerd-Noord - Buurt 32 00",,"GM0405","BU04053200"
"BU04053201","Kersenboogerd-Noord - Buurt 32 01",,"GM0405","BU04053201"
"BU04053202","Kersenboogerd-Noord - Buurt 32 02",,"GM0405","BU04053202"
"BU04053203","Kersenboogerd-Noord - Buurt 32 03",,"GM0405","BU04053203"
"WK040533  ","Wijk 33 Kersenboogerd-Zuid",,"GM0405","WK040533"
"BU04053300","Kersenboogerd-Zuid - Buurt 33 00",,"GM0405","BU04053300"
"BU04053301","Kersenboogerd-Zuid - Buurt 33 01",,"GM0405","BU04053301"
"BU04053302","Kersenboogerd-Zuid - Buurt 33 02",,"GM0405","BU04053302"
"BU04053303","Kersenboogerd-Zuid - Buurt 33 03",,"GM0405","BU04053303"
"BU04053304","Kersenboogerd-Zuid - Buurt 33 04",,"GM0405","BU04053304"
"BU04053305","Kersenboogerd-Zuid - Buurt 33 05",,"GM0405","BU04053305"
"BU04053306","Kersenboogerd-Zuid - Buurt 33 06",,"GM0405","BU04053306"
"BU04053307","Kersenboogerd-Zuid - Buurt 33 07",,"GM0405","BU04053307"
"BU04053308","Kersenboogerd-Zuid - Buurt 33 08",,"GM0405","BU04053308"
"BU04053309","Kersenboogerd-Zuid - Buurt 33 09",,"GM0405","BU04053309"
"WK040534  ","Wijk 34 Hoorn 80",,"GM0405","WK040534"
"BU04053400","Hoorn 80 - Buurt 34 00",,"GM0405","BU04053400"
"BU04053401","Hoorn 80 - Buurt 34 01",,"GM0405","BU04053401"
"BU04053402","Hoorn 80 - Buurt 34 02",,"GM0405","BU04053402"
"WK040535  ","Wijk 35 Bangert en Oosterpolder",,"GM0405","WK040535"
"BU04053501","Bangert en Oosterpolder - Buurt 35 01",,"GM0405","BU04053501"
"BU04053502","Bangert en Oosterpolder - Buurt 35 02",,"GM0405","BU04053502"
"BU04053503","Bangert en Oosterpolder - Buurt 35 03",,"GM0405","BU04053503"
"BU04053504","Bangert en Oosterpolder - Buurt 35 04",,"GM0405","BU04053504"
"BU04053505","Bangert en Oosterpolder - Buurt 35 05",,"GM0405","BU04053505"
"BU04053506","Bangert en Oosterpolder - Buurt 35 06",,"GM0405","BU04053506"
"WK040536  ","Wijk 36 Noord",,"GM0405","WK040536"
"BU04053600","Zevenhuis - Buurt 36 00",,"GM0405","BU04053600"
"GM1507    ","Horst aan de Maas",,"GM1507","GM1507"
"WK150700  ","Wijk 00 Griendtsveen",,"GM1507","WK150700"
"BU15070000","Griendtsveen",,"GM1507","BU15070000"
"BU15070009","Verspreide huizen Griendtsveen",,"GM1507","BU15070009"
"WK150701  ","Wijk 01 America",,"GM1507","WK150701"
"BU15070100","America",,"GM1507","BU15070100"
"BU15070101","Meerdal",,"GM1507","BU15070101"
"BU15070102","Loohorst",,"GM1507","BU15070102"
"BU15070109","Verspreide huizen America",,"GM1507","BU15070109"
"WK150702  ","Wijk 02 Meterik",,"GM1507","WK150702"
"BU15070200","Meterik",,"GM1507","BU15070200"
"BU15070209","Verspreide huizen Meterik",,"GM1507","BU15070209"
"WK150703  ","Wijk 03 Hegelsom",,"GM1507","WK150703"
"BU15070300","Hegelsom",,"GM1507","BU15070300"
"BU15070309","Verspreide huizen Hegelsom",,"GM1507","BU15070309"
"WK150704  ","Wijk 04 Horst",,"GM1507","WK150704"
"BU15070400","Horst-Centrum",,"GM1507","BU15070400"
"BU15070401","Molenveld",,"GM1507","BU15070401"
"BU15070402","De Riet",,"GM1507","BU15070402"
"BU15070403","Weisterbeek",,"GM1507","BU15070403"
"BU15070404","Nieuwstraat",,"GM1507","BU15070404"
"BU15070405","Kapellerhof",,"GM1507","BU15070405"
"BU15070406","Berkelsbroek",,"GM1507","BU15070406"
"BU15070407","Stuksbeemden",,"GM1507","BU15070407"
"BU15070408","De Risselt",,"GM1507","BU15070408"
"BU15070409","De Afhang",,"GM1507","BU15070409"
"BU15070410","Hoogveld",,"GM1507","BU15070410"
"BU15070419","Verspreide huizen Horst",,"GM1507","BU15070419"
"WK150705  ","Wijk 05 Melderslo",,"GM1507","WK150705"
"BU15070500","Melderslo",,"GM1507","BU15070500"
"BU15070509","Verspreide huizen Melderslo",,"GM1507","BU15070509"
"WK150706  ","Wijk 06 Broekhuizen",,"GM1507","WK150706"
"BU15070600","Broekhuizenvorst",,"GM1507","BU15070600"
"BU15070609","Verspreide huizen Broekhuizenvorst",,"GM1507","BU15070609"
"WK150707  ","Wijk 07 Lottum",,"GM1507","WK150707"
"BU15070700","Lottum",,"GM1507","BU15070700"
"BU15070709","Verspreide huizen Lottum",,"GM1507","BU15070709"
"WK150708  ","Wijk 08 Grubbenvorst",,"GM1507","WK150708"
"BU15070800","Grubbenvorst-Centrum",,"GM1507","BU15070800"
"BU15070801","De Comert",,"GM1507","BU15070801"
"BU15070802","'t Reuvelt",,"GM1507","BU15070802"
"BU15070803","Middelreuvelt",,"GM1507","BU15070803"
"BU15070804","Tuinhaversveld",,"GM1507","BU15070804"
"BU15070809","Verspreide huizen Grubbenvorst",,"GM1507","BU15070809"
"WK150709  ","Wijk 09 Broekhuizen",,"GM1507","WK150709"
"BU15070900","Broekhuizen",,"GM1507","BU15070900"
"BU15070909","Verspreide huizen Broekhuizen",,"GM1507","BU15070909"
"WK150710  ","Wijk 10 Sevenum",,"GM1507","WK150710"
"BU15071000","Sevenum",,"GM1507","BU15071000"
"BU15071001","De Schatberg",,"GM1507","BU15071001"
"BU15071009","Verspreide huizen Sevenum",,"GM1507","BU15071009"
"WK150711  ","Wijk 11 Kronenberg",,"GM1507","WK150711"
"BU15071100","Kronenberg",,"GM1507","BU15071100"
"BU15071109","Verspreide huizen Kronenberg",,"GM1507","BU15071109"
"WK150712  ","Wijk 12 Evertsoorsd",,"GM1507","WK150712"
"BU15071200","Everstoord",,"GM1507","BU15071200"
"BU15071209","Verspreide huizen Eversoord",,"GM1507","BU15071209"
"WK150713  ","Wijk 13 Meerlo",,"GM1507","WK150713"
"BU15071300","Meerlo",,"GM1507","BU15071300"
"BU15071309","Verspreide huizen Meerlo",,"GM1507","BU15071309"
"WK150714  ","Wijk 14 Tienray",,"GM1507","WK150714"
"BU15071400","Tienray",,"GM1507","BU15071400"
"BU15071409","Verspreide huizen Tienray",,"GM1507","BU15071409"
"WK150715  ","Wijk 15 Swolgen",,"GM1507","WK150715"
"BU15071500","Swolgen",,"GM1507","BU15071500"
"BU15071509","Verspreide huizen Swolgen",,"GM1507","BU15071509"
"GM0321    ","Houten",,"GM0321","GM0321"
"WK032110  ","Wijk 10 Houten Noord-West",,"GM0321","WK032110"
"BU03211010","Oude Dorp",,"GM0321","BU03211010"
"BU03211011","Oorden",,"GM0321","BU03211011"
"BU03211012","Hoven",,"GM0321","BU03211012"
"BU03211013","Gaarden",,"GM0321","BU03211013"
"BU03211014","Hoeven",,"GM0321","BU03211014"
"BU03211015","Erven",,"GM0321","BU03211015"
"BU03211016","Poorten",,"GM0321","BU03211016"
"BU03211017","Slagen",,"GM0321","BU03211017"
"BU03211018","Borchen",,"GM0321","BU03211018"
"BU03211019","Campen",,"GM0321","BU03211019"
"BU03211050","Rondweg Noord-West",,"GM0321","BU03211050"
"WK032111  ","Wijk 11 Houten Noord-Oost",,"GM0321","WK032111"
"BU03211120","Centrum West",,"GM0321","BU03211120"
"BU03211121","Centrum Oost",,"GM0321","BU03211121"
"BU03211122","Molens",,"GM0321","BU03211122"
"BU03211123","Hagen",,"GM0321","BU03211123"
"BU03211124","weiden",,"GM0321","BU03211124"
"BU03211125","Gilden",,"GM0321","BU03211125"
"BU03211126","velden",,"GM0321","BU03211126"
"BU03211127","Sloten",,"GM0321","BU03211127"
"BU03211128","Bermen",,"GM0321","BU03211128"
"BU03211129","Akkers",,"GM0321","BU03211129"
"BU03211151","Rondweg Noord-Oost",,"GM0321","BU03211151"
"WK032112  ","Wijk 12 Houten Zuid-West",,"GM0321","WK032112"
"BU03211230","Bouwen",,"GM0321","BU03211230"
"BU03211231","Houten",,"GM0321","BU03211231"
"BU03211232","Waters",,"GM0321","BU03211232"
"BU03211233","Polders",,"GM0321","BU03211233"
"BU03211234","Stenen",,"GM0321","BU03211234"
"BU03211235","muren",,"GM0321","BU03211235"
"BU03211236","Castellum West",,"GM0321","BU03211236"
"BU03211237","Castellum Oost",,"GM0321","BU03211237"
"BU03211238","Schaften",,"GM0321","BU03211238"
"BU03211252","Rondweg Zuid-West",,"GM0321","BU03211252"
"WK032113  ","Wijk 13 Houten Zuid-Oost",,"GM0321","WK032113"
"BU03211340","Landen",,"GM0321","BU03211340"
"BU03211341","Tuinen",,"GM0321","BU03211341"
"BU03211342","Sporen",,"GM0321","BU03211342"
"BU03211343","Meren",,"GM0321","BU03211343"
"BU03211344","Mossen",,"GM0321","BU03211344"
"BU03211345","Grassen",,"GM0321","BU03211345"
"BU03211353","Rondweg Zuid-Oost",,"GM0321","BU03211353"
"WK032120  ","Wijk 20 Houten Buitengebied",,"GM0321","WK032120"
"BU03212054","De Staart",,"GM0321","BU03212054"
"BU03212055","Kaden",,"GM0321","BU03212055"
"BU03212056","vesten",,"GM0321","BU03212056"
"BU03212057","Schepen",,"GM0321","BU03212057"
"BU03212058","Boten",,"GM0321","BU03212058"
"BU03212059","Honen",,"GM0321","BU03212059"
"BU03212060","Hof van Wulven",,"GM0321","BU03212060"
"BU03212061","Bruggen",,"GM0321","BU03212061"
"BU03212062","Bogen",,"GM0321","BU03212062"
"BU03212063","De Poel",,"GM0321","BU03212063"
"BU03212064","Buitengebied Houten West",,"GM0321","BU03212064"
"BU03212065","Buitengebied Houten Oost",,"GM0321","BU03212065"
"WK032130  ","Wijk 30 't Goy",,"GM0321","WK032130"
"BU03213070","Dorp 't Goy",,"GM0321","BU03213070"
"BU03213071","'t Goysedorp",,"GM0321","BU03213071"
"WK032131  ","Wijk 31 't Goy Buitengebied",,"GM0321","WK032131"
"BU03213172","Buitengebied 't Goy",,"GM0321","BU03213172"
"WK032140  ","Wijk 40 Tull en 't waal",,"GM0321","WK032140"
"BU03214080","'t Waal",,"GM0321","BU03214080"
"BU03214081","Tull",,"GM0321","BU03214081"
"WK032141  ","Wijk 41 Tull en 't Waal Buitengebied",,"GM0321","WK032141"
"BU03214182","Buitengebied Tull en 't Waal",,"GM0321","BU03214182"
"WK032150  ","Wijk 50 Schalkwijk",,"GM0321","WK032150"
"BU03215090","Dorp Schalkwijk West",,"GM0321","BU03215090"
"BU03215091","Dorp Schalkwijk Oost",,"GM0321","BU03215091"
"WK032151  ","Wijk 51 Schalkwijk Buitengebied",,"GM0321","WK032151"
"BU03215192","Buitengebied Schalkwijk West",,"GM0321","BU03215192"
"BU03215193","Buitengebied Schalkwijk Oost",,"GM0321","BU03215193"
"GM0406    ","Huizen",,"GM0406","GM0406"
"WK040600  ","Wijk 00 Oude Dorp",,"GM0406","WK040600"
"BU04060001","De Noord",,"GM0406","BU04060001"
"BU04060002","De Zuid",,"GM0406","BU04060002"
"WK040601  ","Wijk 01 Westereng",,"GM0406","WK040601"
"BU04060103","Westereng",,"GM0406","BU04060103"
"WK040602  ","Wijk 02 Buitenwijken",,"GM0406","WK040602"
"BU04060204","Flevo",,"GM0406","BU04060204"
"BU04060205","Bikbergen",,"GM0406","BU04060205"
"BU04060206","Crailo",,"GM0406","BU04060206"
"WK040603  ","Wijk 03 Erica en Tafelberg",,"GM0406","WK040603"
"BU04060307","Thames",,"GM0406","BU04060307"
"BU04060308","IJzeren veld",,"GM0406","BU04060308"
"BU04060327","Parrewijn",,"GM0406","BU04060327"
"BU04060328","Tafelberger Heide",,"GM0406","BU04060328"
"BU04060329","Rijsbergen",,"GM0406","BU04060329"
"BU04060330","Huizerhoogt",,"GM0406","BU04060330"
"WK040604  ","Wijk 04 Staatslieden en Componistenbuurt",,"GM0406","WK040604"
"BU04060409","Sijsjesberg",,"GM0406","BU04060409"
"BU04060410","Zuidereng",,"GM0406","BU04060410"
"WK040605  ","Wijk 05 Havengebied",,"GM0406","WK040605"
"BU04060511","Gooierhoofd",,"GM0406","BU04060511"
"BU04060512","Wolfskamer",,"GM0406","BU04060512"
"BU04060513","Industriewijk 't Plaveen",,"GM0406","BU04060513"
"WK040606  ","Wijk 06 Zenderwijk en Bovenweg",,"GM0406","WK040606"
"BU04060614","Bovenweg",,"GM0406","BU04060614"
"BU04060615","Zenderwijk",,"GM0406","BU04060615"
"WK040607  ","Wijk 07 Stad en Lande",,"GM0406","WK040607"
"BU04060716","Stad en Lande",,"GM0406","BU04060716"
"WK040608  ","Wijk 08 Huizermaat West en Zuid",,"GM0406","WK040608"
"BU04060817","Huizermaat West",,"GM0406","BU04060817"
"BU04060818","Huizermaat Zuid",,"GM0406","BU04060818"
"WK040609  ","Wijk 09 Huizermaat Noord",,"GM0406","WK040609"
"BU04060919","Huizermaat Noord",,"GM0406","BU04060919"
"WK040610  ","Wijk 10 Bijvanck",,"GM0406","WK040610"
"BU04061020","Bijvanck Noord",,"GM0406","BU04061020"
"BU04061021","Bijvanck West",,"GM0406","BU04061021"
"WK040611  ","Wijk 11 Bovenmaten",,"GM0406","WK040611"
"BU04061123","Bovenmaat Noord",,"GM0406","BU04061123"
"BU04061124","Bovenmaat West",,"GM0406","BU04061124"
"BU04061125","Bovenmaat-Oost",,"GM0406","BU04061125"
"WK040612  ","Wijk 12 Hogemaat",,"GM0406","WK040612"
"BU04061226","Filosofenbuurt",,"GM0406","BU04061226"
"BU04061231","De Tuit",,"GM0406","BU04061231"
"GM0677    ","Hulst",,"GM0677","GM0677"
"WK067701  ","Wijk 01 Hulst",,"GM0677","WK067701"
"BU06770101","Hulst",,"GM0677","BU06770101"
"BU06770102","Linie",,"GM0677","BU06770102"
"BU06770103","'t Jagertje-Schuddebeurs",,"GM0677","BU06770103"
"BU06770104","Carmel",,"GM0677","BU06770104"
"BU06770105","Dullaert",,"GM0677","BU06770105"
"BU06770106","Absdaalseweg",,"GM0677","BU06770106"
